title,company,location,url,date,deadline,department,description,requirements,position_type
מזכיר משרד ברשות,קרית שמונה,קרית שמונה,https://namerz.moin.gov.il/showexternal/55678/1,2026-06-24,2026-07-09,ניהול כללי,רשות: קרית שמונה · מחוז: צפון · יחידה: ניהול כללי · תחום: ניהול כללי · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-24 · מועד הגשה: 2026-07-09 · מספר מכרז: 127,12 שנות לימוד,
אחר,אום אל-פחם,אום אל-פחם,https://namerz.moin.gov.il/showexternal/55757/2,2026-06-25,2026-07-10,ניהול כללי,רשות: אום אל-פחם · מחוז: חיפה · יחידה: ניהול כללי · תחום: ניהול כללי · דירוג: חינוך נוער וקהילה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-10 · מספר מכרז: 35/2026,אקדמאית / חילופית בהתאם לחוק,
מהנדס הרשות,ביתר עילית,ביתר עילית,https://namerz.moin.gov.il/showexternal/55474/5,2026-06-26,2026-07-10,הנדסה,רשות: ביתר עילית · מחוז: יהודה ושומרון · יחידה: הנדסה · תחום: הנדסה · דירוג: מהנדסים 43 - 41 /חוזה אישי 95%-85% בכפוף לאישור מליאת העיר ולאישור משרד הפנים. · רמת השכלה: אדריכל / מהנדס · תאריך פרסום: 2026-06-26 · מועד הגשה: 2026-07-10 · מספר מכרז: 28.26,אדריכל / מהנדס,
"מנהל יחידת שפ""ע",באר טוביה,באר טוביה,https://namerz.moin.gov.il/showexternal/55720/1,2026-06-25,2026-07-11,שפע ותשתיות,"רשות: באר טוביה · מחוז: דרום · יחידה: שפ""ע ותשתיות · תחום: שפע ותשתיות · דירוג: 38-40 בהתאם להשכלת המועמד/ת. חוזה אישי בכפוף לאישור משרד הפנים. · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-11 · מספר מכרז: 30/2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
אחר,באר טוביה,באר טוביה,https://namerz.moin.gov.il/showexternal/55722/1,2026-06-25,2026-07-11,תחבורה,"רשות: באר טוביה · מחוז: דרום · יחידה: תחבורה · תחום: תחבורה · דירוג: מח""ר/מנהלי 7-9 בהתאם להשכלה · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-11 · מספר מכרז: 31/2026",12 שנות לימוד; בגרות,
אחר,באר טוביה,באר טוביה,https://namerz.moin.gov.il/showexternal/55728/1,2026-06-25,2026-07-11,שפע ותשתיות,"רשות: באר טוביה · מחוז: דרום · יחידה: שפ""ע ותשתיות · תחום: שפע ותשתיות · דירוג: 6-8 בדרוג מנהלי/מח""ר או הנדסאי בהתאם לתעודות. · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-11 · מספר מכרז: 32/2026",12 שנות לימוד; בגרות,
עובד סוציאלי,מטה אשר,מטה אשר,https://namerz.moin.gov.il/showexternal/52340/3,2026-03-29,2026-07-12,רווחה,רשות: מטה אשר · מחוז: צפון · יחידה: רווחה · תחום: רווחה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-03-29 · מועד הגשה: 2026-07-12 · מספר מכרז: 2/2026,אקדמאית / חילופית בהתאם לחוק,
אדריכל רשות מקומית/וועדה מקומית לתכנון ובניה,אור עקיבא,אור עקיבא,https://namerz.moin.gov.il/showexternal/54681/1,2026-06-01,2026-07-12,הנדסה,"רשות: אור עקיבא · מחוז: חיפה · יחידה: הנדסה · תחום: הנדסה · דירוג: דירוג מח""ר, דרגה  39—41+/ אפשרות לחוזה בכירים, 30% - 40% בכפוף לאישור משרד הפנים. · רמת השכלה: אדריכל / מהנדס · תאריך פרסום: 2026-06-01 · מועד הגשה: 2026-07-12 · מספר מכרז: 45/2026",אדריכל / מהנדס,
סגן יועץ משפטי בתחום הפלילי,קרית מלאכי,קרית מלאכי,https://namerz.moin.gov.il/showexternal/55090/2,2026-06-10,2026-07-12,משפטי,רשות: קרית מלאכי · מחוז: דרום · יחידה: משפטי · תחום: משפטי · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-10 · מועד הגשה: 2026-07-12 · מספר מכרז: 14/2026,אקדמאית / חילופית בהתאם לחוק,
עובד סוציאלי,מגדל העמק,מגדל העמק,https://namerz.moin.gov.il/showexternal/55732/2,2026-06-26,2026-07-12,רווחה,רשות: מגדל העמק · מחוז: צפון · יחידה: רווחה · תחום: רווחה · דירוג: עו''ס חדש ללא ניהול · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-26 · מועד הגשה: 2026-07-12 · מספר מכרז: 248,אקדמאית / חילופית בהתאם לחוק,
עובד סוציאלי,מגדל העמק,מגדל העמק,https://namerz.moin.gov.il/showexternal/55734/2,2026-06-26,2026-07-12,רווחה,רשות: מגדל העמק · מחוז: צפון · יחידה: רווחה · תחום: רווחה · דירוג: עו''ס חדש · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-26 · מועד הגשה: 2026-07-12 · מספר מכרז: 247,אקדמאית / חילופית בהתאם לחוק,
תחשיבן,מגדל העמק,מגדל העמק,https://namerz.moin.gov.il/showexternal/55735/2,2026-06-26,2026-07-12,רווחה,רשות: מגדל העמק · מחוז: צפון · יחידה: רווחה · תחום: רווחה · דירוג: מח''ר · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-26 · מועד הגשה: 2026-07-12 · מספר מכרז: 249,אקדמאית / חילופית בהתאם לחוק,
"מנהל יחידה לקידום נוער והיל""ה ברשות",קרית מלאכי,קרית מלאכי,https://namerz.moin.gov.il/showexternal/55760/1,2026-06-25,2026-07-12,נוער תרבות וספורט,רשות: קרית מלאכי · מחוז: דרום · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-12 · מספר מכרז: 25/2026,אקדמאית / חילופית בהתאם לחוק,
סגן מנהל אגף (חינוך),קרית מלאכי,קרית מלאכי,https://namerz.moin.gov.il/showexternal/55763/1,2026-06-25,2026-07-12,חינוך,"רשות: קרית מלאכי · מחוז: דרום · יחידה: חינוך · תחום: חינוך · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-12 · מספר מכרז: 24/2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
מנהל וועדה מקומית לתכנון ובנייה,קרית מלאכי,קרית מלאכי,https://namerz.moin.gov.il/showexternal/55765/1,2026-06-25,2026-07-12,הנדסה,"רשות: קרית מלאכי · מחוז: דרום · יחידה: הנדסה · תחום: הנדסה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-12 · מספר מכרז: 15/2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
אחר,רמת נגב,רמת נגב,https://namerz.moin.gov.il/showexternal/55782/1,2026-06-28,2026-07-12,חירום ובטחון,"רשות: רמת נגב · מחוז: דרום · יחידה: חירום וביטחון · תחום: חירום ובטחון · רמת השכלה: 12 שנות לימוד, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 15026",12 שנות לימוד; קורסים נוספים כמפורט בקובץ,
מדריך מוגנות לתלמידים ונוער במצבי סיכון,עמק יזרעאל,עמק יזרעאל,https://namerz.moin.gov.il/showexternal/55784/1,2026-06-28,2026-07-12,נוער תרבות וספורט,"רשות: עמק יזרעאל · מחוז: צפון · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: מנהלי, 7-9 / חינוך ונוער, דרגה בהתאם להשכלה · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 80/2026",12 שנות לימוד; בגרות,
מדריך מוגנות לתלמידים ונוער במצבי סיכון,עמק יזרעאל,עמק יזרעאל,https://namerz.moin.gov.il/showexternal/55785/1,2026-06-28,2026-07-12,נוער תרבות וספורט,"רשות: עמק יזרעאל · מחוז: צפון · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: מנהלי, 7-9 / חינוך ונוער, דרגה בהתאם להשכלה · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 81/2026",12 שנות לימוד; בגרות,
פסיכולוג חינוכי,נהריה,נהריה,https://namerz.moin.gov.il/showexternal/55787/1,2026-06-28,2026-07-12,חינוך,רשות: נהריה · מחוז: צפון · יחידה: חינוך · תחום: חינוך · דירוג: דירוג פסיכולוגים · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 06/2026-14,אקדמאית / חילופית בהתאם לחוק,
בודק בקשות להיתרי בניה,נהריה,נהריה,https://namerz.moin.gov.il/showexternal/55788/1,2026-06-28,2026-07-12,הנדסה,"רשות: נהריה · מחוז: צפון · יחידה: הנדסה · תחום: הנדסה · דירוג: + 7-11  ,   +37-41 · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 06.2026/17",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
אב בית איש תחזוקה בבית הספר,באר טוביה,באר טוביה,https://namerz.moin.gov.il/showexternal/55796/1,2026-06-28,2026-07-12,חינוך,"רשות: באר טוביה · מחוז: דרום · יחידה: חינוך · תחום: חינוך · דירוג: 6-8, בהתאם להשכלת המועמד/ת. · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 33/2026",12 שנות לימוד,
אחר,נוף הגליל,נוף הגליל,https://namerz.moin.gov.il/showexternal/55797/1,2026-06-28,2026-07-12,חינוך,"רשות: נוף הגליל · מחוז: צפון · יחידה: חינוך · תחום: חינוך · דירוג: מח""ר או חינוך ונוער בהתאם להשכלה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 23/6",אקדמאית / חילופית בהתאם לחוק,
אחר,טירת כרמל,טירת כרמל,https://namerz.moin.gov.il/showexternal/55813/1,2026-06-28,2026-07-12,חינוך,רשות: טירת כרמל · מחוז: חיפה · יחידה: חינוך · תחום: חינוך · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 2026-845,אקדמאית / חילופית בהתאם לחוק,
אחר,טירת כרמל,טירת כרמל,https://namerz.moin.gov.il/showexternal/55815/1,2026-06-28,2026-07-12,חינוך,רשות: טירת כרמל · מחוז: חיפה · יחידה: חינוך · תחום: חינוך · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 2026-846,אקדמאית / חילופית בהתאם לחוק,
אחר,טירת כרמל,טירת כרמל,https://namerz.moin.gov.il/showexternal/55817/1,2026-06-28,2026-07-12,חינוך,רשות: טירת כרמל · מחוז: חיפה · יחידה: חינוך · תחום: חינוך · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 2026-847,אקדמאית / חילופית בהתאם לחוק,
אחר,טירת כרמל,טירת כרמל,https://namerz.moin.gov.il/showexternal/55822/1,2026-06-28,2026-07-12,חינוך,רשות: טירת כרמל · מחוז: חיפה · יחידה: חינוך · תחום: חינוך · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-28 · מועד הגשה: 2026-07-12 · מספר מכרז: 2026-848,אקדמאית / חילופית בהתאם לחוק,
