title,company,location,date,url,department,workplace_type,source,description,position_type
מתאמ/ת שירות אישית מנוחה ונחלה בית שמש,קופת חולים מאוחדת,בית שמש,2026-05-17,https://www.meuhedet.co.il/?id=13191&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
מתאמ/ת שירות במרפאת בריאות האישה בית שמש,קופת חולים מאוחדת,בית שמש,2026-05-16,https://www.meuhedet.co.il/?id=13180&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"מזכיר/ה - המחלקה להתמחות ברפואת משפחה, רחובות",קופת חולים מאוחדת,רחובות,2026-05-16,https://www.meuhedet.co.il/?id=13183&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,internship
מנהל/ת סיעוד ללא כפיפים למרפאת פלורנטין תל אביב,קופת חולים מאוחדת,תל אביב,2026-05-13,https://www.meuhedet.co.il/?id=13167&j=1,סיעוד,onsite,meuhedet,,
אח/ות מרפאה נתיבות,קופת חולים מאוחדת,נתיבות,2026-05-13,https://www.meuhedet.co.il/?id=13169&j=1,סיעוד,onsite,meuhedet,,
"עובד/ת סוציאלי/ת בריאות הנפש- מרפאות חדרה ופרדס חנה - מ""מ",קופת חולים מאוחדת,חדרה,2026-05-13,https://www.meuhedet.co.il/?id=13171&j=1,עו''ס,onsite,meuhedet,,
עוזר/ת רוקח מחוזי למחוז ירושלים,קופת חולים מאוחדת,ירושלים,2026-05-13,https://www.meuhedet.co.il/?id=13173&j=1,רוקחות,onsite,meuhedet,,
מתאמי/ות שירות אישי מחוז מרכז,קופת חולים מאוחדת,תל אביב,2026-05-13,https://www.meuhedet.co.il/?id=13174&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
למרפאת שיניים מאוחדת - קריית גת דרוש/ה מזכירה רפואית,קופת חולים מאוחדת,קרית גת,2026-05-13,https://www.meuhedet.co.il/?id=13175&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"למרפאת שיניים במאוחדת אשדוד- פלמ""ח דרוש/ה שינן/ית",קופת חולים מאוחדת,אשדוד,2026-05-13,https://www.meuhedet.co.il/?id=13178&j=1,רפואת שיניים,onsite,meuhedet,,
אח/ות תכנית גשר לבריאות במרפאת נתניה,קופת חולים מאוחדת,נתניה,2026-05-12,https://www.meuhedet.co.il/?id=13157&j=1,סיעוד,onsite,meuhedet,,
דוגמ/ת בת ים,קופת חולים מאוחדת,בת ים,2026-05-12,https://www.meuhedet.co.il/?id=13159&j=1,סיעוד,onsite,meuhedet,,
מתאמ/ת שירות אישי- למרפאת רחובות בנימין 23,קופת חולים מאוחדת,רחובות,2026-05-12,https://www.meuhedet.co.il/?id=13160&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
מנהל/ת סיעוד - בת ים קוממיות,קופת חולים מאוחדת,בת ים,2026-05-12,https://www.meuhedet.co.il/?id=13161&j=1,סיעוד,onsite,meuhedet,,
מנהל/ת מרפאה- בת ים יוספטל,קופת חולים מאוחדת,בת ים,2026-05-12,https://www.meuhedet.co.il/?id=13162&j=1,ניהול מרפאה / מכון,onsite,meuhedet,,
מנהל/ת מרפאת בת ים קוממיות,קופת חולים מאוחדת,בת ים,2026-05-12,https://www.meuhedet.co.il/?id=13163&j=1,ניהול מרפאה / מכון,onsite,meuhedet,,
דוגם/ת רמה א' בית שמש,קופת חולים מאוחדת,רמה א בית שמש,2026-05-12,https://www.meuhedet.co.il/?id=13164&j=1,סיעוד,onsite,meuhedet,,
"רוקח/ת אחראי/ת לבית מרקחת קריית הרצוג, בני ברק",קופת חולים מאוחדת,הרצליה,2026-05-12,https://www.meuhedet.co.il/?id=13165&j=1,רוקחות,onsite,meuhedet,,
אח/ות מוסמך/ת למרפאת בני ברק הקשתות,קופת חולים מאוחדת,בני ברק,2026-05-12,https://www.meuhedet.co.il/?id=13166&j=1,סיעוד,onsite,meuhedet,,
"עובד אחזקה - חשמאלי ביה""ח משגב לדך",קופת חולים מאוחדת,ירושלים,2026-05-11,https://www.meuhedet.co.il/?id=13152&j=1,אחזקה ומשק,onsite,meuhedet,,
מתאמ.ת שירות למרפאת קרן היסוד באשדוד,קופת חולים מאוחדת,אשדוד,2026-05-11,https://www.meuhedet.co.il/?id=13154&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
אח/ות מרפאה-מגדלי נצרת,קופת חולים מאוחדת,מגדלי נצרת,2026-05-11,https://www.meuhedet.co.il/?id=13155&j=1,סיעוד,onsite,meuhedet,,
"כלכלן/ית למחלקת כלכלה ורגולציה, באגף התקציבים",קופת חולים מאוחדת,תל אביב,2026-05-11,https://www.meuhedet.co.il/?id=13156&j=1,כספים,onsite,meuhedet,,
אח/ות מוסמך/ת למרפאת הוד השרון,קופת חולים מאוחדת,כפר סבא,2026-05-10,https://www.meuhedet.co.il/?id=13127&j=1,סיעוד,onsite,meuhedet,,
אח/ות אשפוז בית למודיעין ומודיעין עילית,קופת חולים מאוחדת,פתח תקווה,2026-05-10,https://www.meuhedet.co.il/?id=13129&j=1,סיעוד,onsite,meuhedet,,
מנהל מרחב צפון מחוז ירושלים,קופת חולים מאוחדת,ירושלים,2026-05-10,https://www.meuhedet.co.il/?id=13130&j=1,כללי,onsite,meuhedet,,
"מ""מ אחות מוסמכת למרפאת מעלה אדומים",קופת חולים מאוחדת,ירושלים,2026-05-10,https://www.meuhedet.co.il/?id=13131&j=1,סיעוד,onsite,meuhedet,,
רכזת שיווק ושירות - משגב לדך,קופת חולים מאוחדת,ירושלים,2026-05-10,https://www.meuhedet.co.il/?id=13132&j=1,שיווק,onsite,meuhedet,,
אח/ות מוסמך/ת למרפאת הוד השרון,קופת חולים מאוחדת,הוד השרון,2026-05-10,https://www.meuhedet.co.il/?id=13133&j=1,סיעוד,onsite,meuhedet,,
